filename,width,height,class,xmin,ymin,xmax,ymax
acc861bbd7c0ca5e59fed23ed379138b.jpeg,600,600,Tomates,410,232,164,164
327281_2018_05_27_17_52_21_544743.jpg,600,600,Tomates,114,396,181,168
327281_2018_05_27_17_52_21_544743.jpg,600,600,Tomates,286,31,210,190
1dad042fbad71913353da2caebdcb458.jpeg,600,600,Tomates,236,103,264,150
314189_2018_04_25_10_33_17_308469.jpg,600,600,Tomates,145,303,39,35
336793_2018_05_26_18_49_16_022227.jpg,600,600,Tomates,124,84,221,148
23051_2017_02_05_19_29_42.jpg,600,600,Tomates,74,314,209,190
333633_2018_05_02_05_36_12_592943.jpg,600,600,Tomates,123,186,136,145
256371_2018_05_09_18_19_12_602479.jpg,600,600,Tomates,333,331,42,52
20271_2017_02_06_12_25_52.jpg,600,600,Tomates,344,58,143,60
9193f0161ad35071ea340a47c4227066.jpeg,600,600,Tomates,195,67,229,172
42726cfb734f422a907792f3830a2c66.jpeg,600,600,Tomates,90,347,202,161
c01de8d2bf9ba98419262078e43167ce.jpeg,600,600,Tomates,112,105,379,411
130_2016_08_19_16_28_17.jpg,600,600,Tomates,6,146,177,167
21389_2017_01_28_14_11_18.jpg,600,600,Tomates,121,54,152,178
10767_2016_09_29_10_03_32.jpg,600,600,Tomates,246,241,298,323
12820_2016_11_15_12_17_20.jpg,600,600,Tomates,137,173,382,364
245180_2018_04_15_17_47_37_269357.jpg,600,600,Tomates,63,0,209,176
245180_2018_04_15_17_47_37_269357.jpg,600,600,Tomates,377,0,216,172
314481_2018_04_25_11_30_58_431125.jpg,600,600,Tomates,125,38,108,134
20308_2017_02_01_22_09_36.jpg,600,600,Tomates,367,266,234,258
89c5b9983dd6fe54f616d316e778e7a0.jpeg,600,600,Tomates,89,189,123,121
14702_2017_03_08_12_03_27.jpg,600,600,Tomates,463,167,90,68
a9aa894874d0e3815800e47858426968.jpeg,600,600,Tomates,61,239,81,155
126656_2018_02_07_07_38_40_278670.jpg,600,600,Tomates,60,292,496,233
304808_2018_04_24_19_33_44_988699.jpg,600,600,Tomates,210,294,42,38
19958_2017_01_29_13_07_28.jpg,600,600,Tomates,42,123,114,179
16bc56841491a7843cc90bee366a9e11.jpeg,600,600,Tomates,44,364,260,236
18544_2017_03_05_20_14_38.jpg,600,600,Tomates,169,299,90,119
1cb791b47402d1ffdfffca6c1f6cbc90.jpeg,600,600,Tomates,180,363,112,102
444115_2018_06_27_10_08_46_527321.jpg,600,600,Tomates,2,251,238,185
444115_2018_06_27_10_08_46_527321.jpg,600,600,Tomates,215,222,76,103
284870_2018_04_13_10_26_12_140985.jpg,600,600,Tomates,327,307,236,219
241424_2018_04_24_10_22_32_351333.jpg,600,600,Tomates,264,331,161,112
19901_2017_01_27_21_34_34.jpg,600,600,Tomates,341,142,63,62
233258_2018_04_15_15_35_48_985968.jpg,600,600,Tomates,374,189,150,180
60428_2018_04_21_10_14_46_278569.jpg,600,600,Tomates,52,305,63,54
60428_2018_04_21_10_14_46_278569.jpg,600,600,Tomates,125,404,54,52
60428_2018_04_21_10_14_46_278569.jpg,600,600,Tomates,233,192,61,76
18953_2017_01_31_06_45_36.jpg,600,600,Tomates,282,253,236,197
18953_2017_01_31_06_45_36.jpg,600,600,Tomates,255,318,64,65
73628ce6a62e30930685f9e8812f46df.jpeg,600,600,Tomates,169,36,67,92
b0edd1a358837f9d8c053be406f41293.jpeg,600,600,Tomates,49,72,520,426
207371_2018_04_25_10_40_17_882367.jpg,600,600,Tomates,221,194,308,143
9f129d38c2e4e7cdea689002f1bedd26.jpeg,600,600,Tomates,302,119,190,120
51521259a6624f4b785d6805aacd0a6d.jpeg,600,600,Tomates,70,315,90,143
295816_2018_04_19_10_51_25_743159.jpg,600,600,Tomates,143,105,277,192
e84131a3b9be5de7eeff9e6ffac9f4db.jpeg,600,600,Tomates,281,201,169,102
e84131a3b9be5de7eeff9e6ffac9f4db.jpeg,600,600,Tomates,440,294,86,64
e84131a3b9be5de7eeff9e6ffac9f4db.jpeg,600,600,Tomates,279,337,129,141
e84131a3b9be5de7eeff9e6ffac9f4db.jpeg,600,600,Tomates,415,369,81,101
33929_2017_04_10_18_41_47.jpg,600,600,Tomates,177,206,91,141
33929_2017_04_10_18_41_47.jpg,600,600,Tomates,353,193,88,97
43bd8ae7801e051577420f7cd0eb2c06.jpeg,600,600,Tomates,146,443,98,93
288693_2018_04_20_11_00_09_747782.jpg,600,600,Tomates,150,149,177,146
778ec6ae251141e34c5ef7ca0432ba57.jpeg,600,600,Tomates,40,84,478,488
a5e435f75893f81c1edf1084404d438e.jpeg,600,600,Tomates,258,283,57,57
121538_2018_04_26_17_28_47_822960.jpg,600,600,Tomates,14,243,226,244
295798_2018_04_26_06_20_04_635314.jpg,600,600,Tomates,245,361,242,240
48019_2017_06_11_18_25_40_798084.jpg,600,600,Tomates,300,129,261,325
f0a897df53bb9e87f1a2db19f9615a79.jpeg,600,600,Tomates,170,135,355,200
335263_2018_05_29_13_02_37_559697.jpg,600,600,Tomates,84,165,376,359
e35de956f4c0a55613ab5650aba086ae.jpeg,600,600,Tomates,196,282,75,86
23538_2017_02_12_20_00_47.jpg,600,600,Tomates,69,133,285,417
1d15c36c227b862d6e482bef7500f517.jpeg,600,600,Tomates,324,88,155,89
35517_2017_04_18_21_45_21.jpg,600,600,Tomates,90,141,64,108
46817_2017_06_11_19_22_12_852928.jpg,600,600,Tomates,45,104,542,332
230754_2018_04_20_18_05_29_515917.jpg,600,600,Tomates,249,42,157,160
4997_2016_07_29_19_13_00.jpg,600,600,Tomates,76,150,141,105
22249_2017_01_29_14_05_40.jpg,600,600,Tomates,380,142,62,60
227ce2b0207b023006346bf3176c4171.jpeg,600,600,Tomates,96,237,57,94
b5cbcf2e9f31ca7d69ecad7c2d630584.jpeg,600,600,Tomates,366,122,171,146
e732fd6edba21b1b012bcd8ffe021242.jpeg,600,600,Tomates,100,86,286,232
0f92168eaab8fd44a02b74ad0f0972a8.jpeg,600,600,Tomates,56,339,215,262
298453_2018_04_27_11_06_07_712409.jpg,600,600,Tomates,387,466,27,36
316540_2018_04_25_20_52_29_485625.jpg,600,600,Tomates,69,340,74,53
316540_2018_04_25_20_52_29_485625.jpg,600,600,Tomates,501,295,71,69
316540_2018_04_25_20_52_29_485625.jpg,600,600,Tomates,315,306,57,53
aa5b46b4334e719cd446f890712886d2.jpeg,600,600,Tomates,96,73,314,294
26235_2017_03_08_17_15_49.jpg,600,600,Tomates,45,211,206,286
56990_2017_07_20_21_30_33_289574.jpg,600,600,Tomates,111,306,77,87
32932_2017_04_20_14_01_39.jpg,600,600,Tomates,303,129,228,243
927c741408f6d329de0e0d0b2c5f0af2.jpeg,600,600,Tomates,0,321,79,106
29b6aab1463933e1789d6a735d9e4a37.jpeg,600,600,Tomates,311,157,98,91
80737d576910137ddefb31d89012e4a5.jpeg,600,600,Tomates,65,338,162,176
80737d576910137ddefb31d89012e4a5.jpeg,600,600,Tomates,94,185,167,85
80737d576910137ddefb31d89012e4a5.jpeg,600,600,Tomates,387,270,171,138
224802_2018_04_19_10_08_29_129461.jpg,600,600,Tomates,130,350,133,161
4dda082e4a1d820f7cc32f5cd9dc79be.jpeg,600,600,Tomates,37,124,514,440
27693_2017_03_05_11_18_17.jpg,600,600,Tomates,364,248,117,78
27693_2017_03_05_11_18_17.jpg,600,600,Tomates,244,289,87,83
194757_2018_04_23_11_09_31_216899.jpg,600,600,Tomates,396,97,98,118
476b0e97b8b91a3aa26a1409e169c0ab.jpeg,600,600,Tomates,322,300,209,214
476b0e97b8b91a3aa26a1409e169c0ab.jpeg,600,600,Tomates,466,260,58,28
7047_2016_08_22_12_11_36.jpg,600,600,Tomates,153,367,102,155
08c49552867d4e73699bd6a65c787901.jpeg,600,600,Tomates,210,25,105,84
404814_2018_05_25_17_06_06_534301.jpg,600,600,Tomates,137,122,238,299
373113_2018_05_09_09_54_20_936974.jpg,600,600,Tomates,183,14,201,158
220629_2018_05_26_17_44_21_744864.jpg,600,600,Tomates,164,388,69,76
19608_2017_01_27_09_08_44.jpg,600,600,Tomates,374,269,175,221
8709_2016_09_19_12_52_11.jpg,600,600,Tomates,397,320,102,60
8709_2016_09_19_12_52_11.jpg,600,600,Tomates,262,397,101,98
8709_2016_09_19_12_52_11.jpg,600,600,Tomates,88,255,52,86
8029_2017_02_12_14_48_26.jpg,600,600,Tomates,14,242,142,188
b01a2555bee8b6a55d70a413d17d0779.jpeg,600,600,Tomates,338,276,85,85
b01a2555bee8b6a55d70a413d17d0779.jpeg,600,600,Tomates,202,385,157,130
b01a2555bee8b6a55d70a413d17d0779.jpeg,600,600,Tomates,399,373,88,128
d7938f9f22eaa7466d53ede3056384a5.jpeg,600,600,Tomates,162,344,207,186
d7938f9f22eaa7466d53ede3056384a5.jpeg,600,600,Tomates,134,189,185,121
394439_2018_05_24_11_27_12_615618.jpg,600,600,Tomates,11,211,300,327
394439_2018_05_24_11_27_12_615618.jpg,600,600,Tomates,186,184,223,150
aabfae66825c06ef027e7a3f5abcbc41.jpeg,600,600,Tomates,56,276,187,244
25843_2017_03_04_11_54_03.jpg,600,600,Tomates,277,239,82,89
49d92cc6883e56e0475b95ea123b1ef8.jpeg,600,600,Tomates,282,40,88,100
49d92cc6883e56e0475b95ea123b1ef8.jpeg,600,600,Tomates,275,159,114,120
123334_2018_04_15_10_44_35_620642.jpg,600,600,Tomates,240,124,154,151
123334_2018_04_15_10_44_35_620642.jpg,600,600,Tomates,395,94,168,136
123334_2018_04_15_10_44_35_620642.jpg,600,600,Tomates,297,291,102,126
19968_2017_02_04_17_08_33.jpg,600,600,Tomates,372,434,30,34
24519_2017_02_14_22_24_08.jpg,600,600,Tomates,134,207,82,63
264171_2018_04_28_11_33_01_931364.jpg,600,600,Tomates,139,235,121,56
264171_2018_04_28_11_33_01_931364.jpg,600,600,Tomates,164,53,95,109
10770_2016_09_30_12_01_54.jpg,600,600,Tomates,129,378,100,103
1cb1d548bd39d3d58b5f94059d5e3ec7.jpeg,600,600,Tomates,199,174,124,206
306110_2018_04_26_07_19_35_277413.jpg,600,600,Tomates,115,306,179,258
306110_2018_04_26_07_19_35_277413.jpg,600,600,Tomates,81,182,114,123
833bcfaedf866fc9c5458842a4ee1f85.jpeg,601,600,Tomates,347,211,79,78
77331_2018_04_16_16_20_16_180241.jpg,600,600,Tomates,196,288,239,213
6e4a2892a5cf65f59e6952bea97634b1.jpeg,600,600,Tomates,341,249,165,183
ec8735e7c83eb21cb653e70f570666e6.jpeg,600,600,Tomates,291,81,231,295
21370_2017_02_15_11_34_38.jpg,600,600,Tomates,371,165,174,177
6a79f772642d38668809d1a7577c2221.jpeg,600,600,Tomates,356,495,97,91
331719_2018_05_09_16_07_28_822063.jpg,600,600,Tomates,151,357,46,34
eb46fea2f7c610913bd2023786c00811.jpeg,600,600,Tomates,42,299,412,206
23628_2017_02_06_18_24_39.jpg,600,600,Tomates,417,226,70,80
23628_2017_02_06_18_24_39.jpg,600,600,Tomates,380,292,95,89
0c7c04a941ac68bbcbcc3173fd26da16.jpeg,600,600,Tomates,344,457,141,66
23250_2017_02_04_13_55_16.jpg,600,600,Tomates,115,74,415,254
305813_2018_04_26_11_03_13_381525.jpg,600,600,Tomates,49,158,110,96
19968_2017_03_12_09_34_14.jpg,600,600,Tomates,310,325,181,117
216715_2018_05_24_18_57_26_200167.jpg,600,600,Tomates,156,352,203,118
9df6bd35a95a44a3c69a28209a49eed8.jpeg,600,600,Tomates,284,175,122,288
693e12067c5df669cec9f15e1b599d3d.jpeg,600,600,Tomates,275,536,103,65
27f53f088cb4cde34c5a61153d7a14c5.jpeg,600,600,Tomates,114,227,48,52
27f53f088cb4cde34c5a61153d7a14c5.jpeg,600,600,Tomates,187,263,57,62
27f53f088cb4cde34c5a61153d7a14c5.jpeg,600,600,Tomates,207,453,54,48
fbd3a4c1051fc228a9adb06b234ecd88.jpeg,600,600,Tomates,209,375,175,108
28163_2017_03_15_12_39_49.jpg,600,600,Tomates,295,59,104,75
111438_2018_02_06_18_51_47_625651.jpg,600,600,Tomates,110,232,491,354
b7d2197c4620dcc097b1ea1feb92bb57.jpeg,600,600,Tomates,0,14,540,583
1dc879c960bbf936557a4162bd39df41.jpeg,600,600,Tomates,68,266,425,291
30435_2017_03_19_22_18_55.jpg,600,600,Tomates,0,0,480,225
36577_2017_04_19_12_57_24.jpg,600,600,Tomates,146,346,46,56
329271_2018_04_30_14_35_06_108202.jpg,600,600,Tomates,386,114,152,203
329271_2018_04_30_14_35_06_108202.jpg,600,600,Tomates,151,455,129,146
329271_2018_04_30_14_35_06_108202.jpg,600,600,Tomates,0,61,91,153
22758_2017_02_03_20_05_51.jpg,600,600,Tomates,77,97,399,216
293387_2018_04_19_18_08_11_383680.jpg,600,600,Tomates,262,268,128,108
52493b052f30cc4f2bd2cb0ba31a56a8.jpeg,600,600,Tomates,284,144,170,126
ba88610fcfb67ccf690b2c4f929ace28.jpeg,600,600,Tomates,92,104,304,160
308927_2018_05_01_12_18_47_699778.jpg,600,600,Tomates,371,266,123,126
34639_2017_04_18_19_34_33.jpg,600,600,Tomates,313,312,173,166
11afd6c37aebf8aae63498614229b65d.jpeg,600,600,Tomates,0,78,161,142
14295e6c1c8cd41daa684ef100cca14e.jpeg,600,600,Tomates,113,234,253,219
20214_2017_01_28_07_26_58.jpg,600,600,Tomates,229,93,195,169
fe3bf8fbc940d5c3ef84031830d05d28.jpeg,600,600,Tomates,170,265,57,75
2676_2016_08_07_14_09_37.jpg,600,600,Tomates,67,1,497,575
21370_2017_02_03_12_38_41.jpg,600,600,Tomates,297,253,226,169
20a30386e08cf2e04d405302842e832b.jpeg,600,600,Tomates,200,100,223,440
21331_2017_02_04_18_35_25.jpg,600,600,Tomates,17,54,378,524
23144_2017_02_05_21_01_21.jpg,600,600,Tomates,110,262,285,216
23215_2017_02_03_14_00_59.jpg,600,600,Tomates,27,87,314,274
304916_2018_04_26_12_20_01_841278.jpg,600,600,Tomates,279,303,131,137
23286_2017_02_05_12_12_24.jpg,600,600,Tomates,90,319,80,102
165768_2018_05_26_18_10_59_164048.jpg,600,600,Tomates,192,237,131,151
b94fdc7a003be810683826bd7bf82fb9.jpeg,600,600,Tomates,122,297,141,150
372609_2018_05_27_10_37_06_084683.jpg,600,600,Tomates,472,176,80,81
e1548d8c0e030db42532123128578bef.jpeg,600,600,Tomates,338,277,69,70
20044_2017_02_01_14_38_31.jpg,600,600,Tomates,246,129,140,112
f3fa7fa11baff914f8b11f28589a949e.jpeg,600,600,Tomates,156,291,271,274
6e23ca89ab13945cbfa3efc0a8e406f4.jpeg,600,600,Tomates,109,170,437,391
6e23ca89ab13945cbfa3efc0a8e406f4.jpeg,600,600,Tomates,258,110,191,105
6e23ca89ab13945cbfa3efc0a8e406f4.jpeg,600,600,Tomates,29,232,140,186
6e23ca89ab13945cbfa3efc0a8e406f4.jpeg,600,600,Tomates,109,82,131,124
6e23ca89ab13945cbfa3efc0a8e406f4.jpeg,600,600,Tomates,451,156,95,81
a3f195b05db15ca26ad8f1961918ff5e.jpeg,600,600,Tomates,164,364,104,100
335237_2018_05_03_17_51_02_213359.jpg,600,600,Tomates,191,163,48,65
750d1c5988a69de7611c93800a8f3c53.jpeg,600,600,Tomates,218,311,156,209
ce67b9b468c6db1c306be98507d08040.jpeg,600,600,Tomates,313,113,160,147
15855_2017_01_11_21_02_50.jpg,600,600,Tomates,209,284,193,163
256831_2018_04_22_12_57_45_226804.jpg,600,600,Tomates,71,61,56,62
256831_2018_04_22_12_57_45_226804.jpg,600,600,Tomates,208,122,52,61
68a982fb4e586ebad30ff3543ba303a8.jpeg,600,600,Tomates,66,191,249,329
b57ee9f5327f16f6aafceebf5609021d.jpeg,600,600,Tomates,367,257,149,168
332751_2018_05_08_11_01_17_357337.jpg,600,600,Tomates,189,368,100,91
24482_2017_02_15_16_14_31.jpg,600,600,Tomates,100,230,77,122
33828_2017_04_12_20_21_18.jpg,600,600,Tomates,257,244,62,82
e073573152d59b06e96fc774d3ef5d5f.jpeg,600,600,Tomates,195,237,247,144
59152_2018_04_28_14_19_46_804826.jpg,600,600,Tomates,164,67,108,51
5114115130b27c803a2d706510098bff.jpeg,600,600,Tomates,115,246,248,155
178276528d925d3bf16da10519bbdfa4.jpeg,600,600,Tomates,356,142,92,182
239047_2018_04_17_01_54_54_162421.jpg,600,600,Tomates,60,210,67,64
e5d0718f64443e2e0e23063f4f10076d.jpeg,600,600,Tomates,67,242,101,52
56b76dad20356dc83f7bee8c11d9299c.jpeg,600,600,Tomates,113,236,89,112
56b76dad20356dc83f7bee8c11d9299c.jpeg,600,600,Tomates,175,189,48,70
56b76dad20356dc83f7bee8c11d9299c.jpeg,600,600,Tomates,215,137,66,85
56b76dad20356dc83f7bee8c11d9299c.jpeg,600,600,Tomates,284,131,70,50
56b76dad20356dc83f7bee8c11d9299c.jpeg,600,600,Tomates,137,338,90,69
56b76dad20356dc83f7bee8c11d9299c.jpeg,600,600,Tomates,186,386,124,84
56b76dad20356dc83f7bee8c11d9299c.jpeg,600,600,Tomates,310,361,118,111
f9c7ab43601f982ed44c1b655a52ac36.jpeg,600,600,Tomates,299,152,128,134
22521_2017_01_30_12_24_56.jpg,600,600,Tomates,96,129,208,342
35548_2017_04_16_12_49_15.jpg,600,600,Tomates,126,35,235,162
21704_2017_01_28_14_59_44.jpg,600,600,Tomates,75,185,180,121
18218_2017_02_06_20_42_01.jpg,600,600,Tomates,0,188,76,107
344d46bbe080799fdd0901e38232bffd.jpeg,600,600,Tomates,210,429,98,102
344d46bbe080799fdd0901e38232bffd.jpeg,600,600,Tomates,371,213,74,86
106072_2018_04_15_10_30_29_273107.jpg,600,600,Tomates,292,268,220,114
106072_2018_04_15_10_30_29_273107.jpg,600,600,Tomates,414,249,55,64
106072_2018_04_15_10_30_29_273107.jpg,600,600,Tomates,269,229,48,38
331504_2018_05_01_19_05_16_876995.jpg,600,600,Tomates,76,59,313,256
28158_2017_03_16_12_24_29.jpg,600,600,Tomates,116,194,154,185
24736_2017_02_19_08_01_38.jpg,600,600,Tomates,10,225,397,300
20190_2017_01_27_14_51_22.jpg,600,600,Tomates,229,130,148,113
20190_2017_01_27_14_51_22.jpg,600,600,Tomates,243,36,70,73
c926530ed791942cc6e7cf1348206511.jpeg,600,600,Tomates,72,73,262,232
c926530ed791942cc6e7cf1348206511.jpeg,600,600,Tomates,279,113,143,146
c926530ed791942cc6e7cf1348206511.jpeg,600,600,Tomates,172,392,219,164
e29f676b92fdcbcb1ab1f8bbaf42a9c2.jpeg,600,600,Tomates,128,377,351,197
21206_2018_05_09_10_42_03_776746.jpg,600,600,Tomates,136,290,348,186
2f0983594dba67e9607ede1ce3a6bd35.jpeg,600,600,Tomates,30,381,92,64
48733bdfa1f2741adb8c47b18166df7a.jpeg,600,600,Tomates,252,374,138,140
04eea8e28cab70050e33cb4841a9fcf5.jpeg,600,600,Tomates,86,274,194,177
92a3a57347e91c9e2368159e21b1c4ce.jpeg,600,600,Tomates,106,101,217,290
23868_2017_02_12_11_26_11.jpg,600,600,Tomates,226,414,92,74
259391_2018_04_17_18_20_44_450214.jpg,600,600,Tomates,109,359,238,167
259391_2018_04_17_18_20_44_450214.jpg,600,600,Tomates,338,311,241,230
33838_2017_04_15_23_07_42.jpg,600,600,Tomates,398,382,133,145
2463fd3f2346aa3634878af72876381b.jpeg,600,600,Tomates,406,268,101,53
98f081ff19112a07ced2a2ad50d85a5c.jpeg,600,600,Tomates,194,70,277,209
b3f57817534cf434f21ca739c4bef77b.jpeg,600,600,Tomates,165,123,318,226
c81c6585921b68bfdbdcbb954c0ce08c.jpeg,600,600,Tomates,299,87,118,116
c81c6585921b68bfdbdcbb954c0ce08c.jpeg,600,600,Tomates,123,331,158,136
30097_2017_03_20_13_33_07.jpg,600,600,Tomates,165,220,223,231
18735_2017_02_06_20_54_27.jpg,600,600,Tomates,297,216,304,357
288693_2018_04_26_18_43_37_236442.jpg,600,600,Tomates,118,232,110,142
29573_2017_03_19_07_13_42.jpg,600,600,Tomates,362,329,188,199
4fc88151232cab1b03bfa0d47895a2cb.jpeg,600,600,Tomates,182,170,196,174
6c1bfbbfa09257ec747d80ca790c9421.jpeg,600,600,Tomates,117,463,49,58
6c1bfbbfa09257ec747d80ca790c9421.jpeg,600,600,Tomates,472,467,59,53
23468_2017_02_05_10_53_52.jpg,600,600,Tomates,144,225,138,176
23468_2017_02_05_10_53_52.jpg,600,600,Tomates,322,245,239,119
304564_2018_04_29_17_57_13_018427.jpg,600,600,Tomates,136,80,232,125
247799_2018_04_15_11_34_37_170813.jpg,600,600,Tomates,170,334,134,110
34710_2017_04_13_08_51_00.jpg,600,600,Tomates,241,268,136,58
ec2f4cece94a8b249c97277951d71396.jpeg,600,600,Tomates,32,54,525,541
349587e96ce557bf28e5cb311f994948.jpeg,600,600,Tomates,86,193,229,275
24549_2017_02_16_13_08_43.jpg,600,600,Tomates,23,0,578,601
7c6f4dcb23a5e2fe45aed9c2fabc590c.jpeg,600,600,Tomates,83,71,453,329
218709_2018_04_14_17_25_56_496918.jpg,600,600,Tomates,266,170,169,104
24519_2017_02_21_22_34_20.jpg,600,600,Tomates,42,312,226,248
24519_2017_02_21_22_34_20.jpg,600,600,Tomates,402,305,130,138
24519_2017_02_21_22_34_20.jpg,600,600,Tomates,341,61,147,113
302431_2018_04_26_18_14_59_052610.jpg,600,600,Tomates,292,84,111,127
9c084daf347cf84f2fdb266c99f6abdd.jpeg,600,600,Tomates,385,284,151,203
d07a22ad0866e99e682a3c0e13eaf792.jpeg,600,600,Tomates,97,368,120,174
24910_2017_03_08_20_17_51.jpg,600,600,Tomates,23,159,246,312
7463_2016_09_13_18_16_09.jpg,600,600,Tomates,352,182,147,182
299117_2018_04_28_11_08_54_082831.jpg,600,600,Tomates,371,294,167,146
299117_2018_04_28_11_08_54_082831.jpg,600,600,Tomates,127,90,114,87
b9f05ae7988ca183f266bd38193ee8ed.jpeg,600,600,Tomates,228,51,169,141
7e0d741ad0ee08cc408b70e39fe75d78.jpeg,600,600,Tomates,56,211,488,387
ad61f18f1ec33089011f939f41ad1621.jpeg,600,600,Tomates,347,218,150,137
ad61f18f1ec33089011f939f41ad1621.jpeg,600,600,Tomates,173,136,199,248
ad61f18f1ec33089011f939f41ad1621.jpeg,600,600,Tomates,0,331,253,182
ad61f18f1ec33089011f939f41ad1621.jpeg,600,600,Tomates,548,118,53,132
184761_2018_04_20_12_13_44_884767.jpg,600,600,Tomates,46,224,158,275
184761_2018_04_20_12_13_44_884767.jpg,600,600,Tomates,213,468,182,116
184761_2018_04_20_12_13_44_884767.jpg,600,600,Tomates,475,255,105,196
18838_2017_02_01_17_14_23.jpg,600,600,Tomates,110,118,192,218
18838_2017_02_01_17_14_23.jpg,600,600,Tomates,290,142,211,207
6846e3d6ed50b2ad29868b3da976d54d.jpeg,600,600,Tomates,193,36,248,258
15580_2017_01_15_12_47_34.jpg,600,600,Tomates,70,213,486,175
13063_2016_11_16_20_04_08.jpg,600,600,Tomates,96,169,438,374
e48dfcf10cd43c1338c9ffa68fc25d79.jpeg,600,600,Tomates,277,390,120,133
b5f5622433880119e834fa5b681a9ece.jpeg,600,600,Tomates,152,148,278,386
16330_2017_01_31_13_31_54.jpg,600,600,Tomates,289,350,150,89
457ef67c8f1b1423defbc8a5c2bbc663.jpeg,600,600,Tomates,421,165,180,339
a6b31e29450d8d01bb9b7069292c6043.jpeg,600,600,Tomates,112,236,156,186
2c40ec1aa2410c4808542b8a63fac505.jpeg,600,600,Tomates,0,158,385,443
22583_2017_01_30_19_11_21.jpg,600,600,Tomates,195,346,68,86
22583_2017_01_30_19_11_21.jpg,600,600,Tomates,190,430,71,60
22583_2017_01_30_19_11_21.jpg,600,600,Tomates,274,401,66,68
22583_2017_01_30_19_11_21.jpg,600,600,Tomates,232,490,51,65
22583_2017_01_30_19_11_21.jpg,600,600,Tomates,378,334,88,69
22583_2017_01_30_19_11_21.jpg,600,600,Tomates,346,434,62,49
22583_2017_01_30_19_11_21.jpg,600,600,Tomates,400,473,47,50
299636_2018_04_25_03_27_21_868969.jpg,600,600,Tomates,127,120,153,145
2cc7c27bc2d991e5b0fe471ebdda65d7.jpeg,600,600,Tomates,134,52,168,176
dbbe5d5b4d51eecb906fff5b0bc2b555.jpeg,600,600,Tomates,324,86,86,69
235919_2018_04_21_18_58_09_697485.jpg,600,600,Tomates,76,297,300,246
328845_2018_04_30_13_45_18_813959.jpg,600,600,Tomates,133,303,120,98
328845_2018_04_30_13_45_18_813959.jpg,600,600,Tomates,234,213,135,111
19920_2017_01_27_21_09_38.jpg,600,600,Tomates,379,247,104,179
338935_2018_05_03_07_17_54_048272.jpg,600,600,Tomates,302,192,182,76
338935_2018_05_03_07_17_54_048272.jpg,600,600,Tomates,309,262,76,205
338935_2018_05_03_07_17_54_048272.jpg,600,600,Tomates,375,263,53,156
349253_2018_05_08_11_08_38_536630.jpg,600,600,Tomates,117,221,225,286
18527_2017_02_06_12_56_54.jpg,600,600,Tomates,285,191,316,309
8080_2016_09_14_13_14_19.jpg,600,600,Tomates,427,125,122,139
8080_2016_09_14_13_14_19.jpg,600,600,Tomates,147,385,66,98
22993_2017_02_02_13_36_37.jpg,600,600,Tomates,143,179,137,63
